arch_id,name,link,categories,notes,num_nodes,num_edges,category_list
gcgtLDB0cKA,CMD by Mantel Group: Ensuring Safe Vessel Transit at Sea Ports with Data,https://www.youtube.com/watch?v=gcgtLDB0cKA,"data_ingestion,interactive","Use case: help ships get into port according to data from sensors
    Whether user requested data is returned from DynamoDB or S3 bucket depends on volume and age of requested data
    Prediction will look and forecast up to two weeks
    After using serverless, 30% increase in data ingestion volume, 10-15% saving in running cost, and easy scaling",13,18,"data_ingestion, interactive"
SSWwnNVYi_Q,NHS Digital: From 137 Minutes to 137 Seconds Using EMR,https://www.youtube.com/watch?v=SSWwnNVYi_Q,data_ingestion,Data encrypted at rest. High performance and fine grained details. Future plans of leveraging ML to generate insights. Enables scale. Apache ranger for authorization. It was not clearly mentioned when and how the EMR jobs would trigger.,8,10,data_ingestion
4zVB5RbSTCo,Electroneum: Mobile Cryptocurrency Mining!,https://www.youtube.com/watch?v=4zVB5RbSTCo,data_ingestion,Cryptocurrency mining. Care about security and traffic filtering a lot!,9,14,data_ingestion
QM96Fv_NAnw,INT: Seismic Data Visualization Platform Designed for Cloud,https://www.youtube.com/watch?v=QM96Fv_NAnw,interactive,visualization for geoscience data. Ivaap - client server application. OSDU used to remotely access geoscience data. Isolated microservice arch. OSDU - gateway and S3. they use indexing for their tracing.,7,6,interactive
fTxvwVj02P0,Simpego: Swiss InsurTech Running All Core Business Processes on AWS (German),https://www.youtube.com/watch?v=fTxvwVj02P0,"data_ingestion,interactive","Swiss Insurer. ML pricing for customers. EKS for scalability, stability, cost saving. Glue because its serverless and processes data incrementally.",8,10,"data_ingestion, interactive"
Vrx9csoawWc,FINRA: Petabyte-Scale Data Analysis on AWS,https://www.youtube.com/watch?v=Vrx9csoawWc,data_ingestion,Financial regulatory authority. To deal with scale - 135 Billion transactions per day. Multi peta bytes of data in S3. Presto EM to execute simple queries. Redshift to execute complex ones. Redshift did not help them fully for small queries.,7,21,data_ingestion
r2xfxJ-sXMY,Haptik: Data Lake for Conversational AI,https://www.youtube.com/watch?v=r2xfxJ-sXMY,data_ingestion,"40-50M messages a month and stored 3B conversational messages in datastores. Elastic search because HA. Use of glue to create structure around data. Future plans - Log stash to Firehose, push the data to ML pipelines to make bots faster.",9,10,data_ingestion
KiH7hVJKzns,ADP: Unmatched People Data for Extraordinary Outcomes,https://www.youtube.com/watch?v=KiH7hVJKzns,interactive,"HR/Payroll system.
    70K clients, tens of millions of users.
    EKS is a too high-level (includes hundreds of microservices).",8,14,interactive
90rWUjKjnAE,amazee.io: Kubernetes Deployments Made Easy,https://www.youtube.com/watch?v=90rWUjKjnAE,control,"Open-source software delivery platform (to deploy on Kubernetes).
    Want to keep workflow transparent without thinking of underlying storage, so use EFS and EBS when noticing certain storage is needed.
    This is a SaaS company, so what kind of storage to use depends on what their customers want, which may explain why they use FS.
    Use r6g instances for Aurora and gp3 for EBS after testing and seeing no regression; gp3: cheaper and better IOPS.",8,10,control
CTG23wd9H74,3M: Building an HPC Modeling Platform to Simplify AWS Usage for Scientists and Engineers,https://www.youtube.com/watch?v=CTG23wd9H74,interactive,"A platform to publish and run ML models.
    Inspired by CI-CD pipelines.",8,11,interactive
Qz8uXtDC1bY,Fundbox: Simplifying Ways to Query and Analyze Data by Different Personas - Go Serverless!,https://www.youtube.com/watch?v=Qz8uXtDC1bY,compute_intensive,"had diff set of ec2 instances. had to ssh. a lot of management. however, they switched to this approach and go serverless.Lambda functions here act as managers, auditors, slack helper, dependency lambda if more jobs needed. datasource either warehouse or S3. not a part of the graph.permissions maintained using Jenkins and github.different volumes of jobs? because serverless - easy.users: ml, data engineers, bi dev.",14,17,compute_intensive
HwHVFWdczVw,MailUp Group: Marketing Campaign Planning and Management Italian,https://www.youtube.com/watch?v=HwHVFWdczVw,interactive,"MailUp Clients can plan and send marketing campaignes to their clients (instant messaging apps). 
    MailUp clients are shown as UserConsumerWeb in the graph.
    Target clients are shows as UserConsumerMobile in the graph.
    The above is based on vocabulary used in the video -- they are not explicit about it.
    App logic is implemented on an ECS cluster, eg user authentication, managing bots, url shortening, webhook.
    Webhook events are stored in DynamoDB.
    RDS uses MySQL.
    High availability and resilience of the app: data - RDS, cluster - config to ensure atleast one EC2 in each availability zone.
    ElastiCache uses Redis Cache.",9,9,interactive
FmhL2334GIY,New Relic: Automated Monitoring on AWS with New Relic Synthetics,https://www.youtube.com/watch?v=FmhL2334GIY,other,"Synthetic testing: automated testing simulating customer
    The job workflow is repetitively run
    Private monitors need to be run manually by company developer",10,11,other
kHPGZOpbnok,"Ookla: Speedtest Intelligence Process 4,000 Reports per Second While Providing Near Real-time Insights",https://www.youtube.com/watch?v=kHPGZOpbnok,data_ingestion,4000 reports per second. 24 hours retention in kinesis. Kinesis: robust scale. 5 petabytes in S3 datalake.,8,12,data_ingestion
Jkx6kVbDpL4,Nielsen: Processing 55TB of Data Per Day with AWS Lambda,https://www.youtube.com/watch?v=Jkx6kVbDpL4,data_ingestion,"sending files over network (55tb per day) - 30 million lambda invocations. 250 billion events per day. each file has multiple events. keep metadata and data layer separate. lambda hierarachy - fan out architecture. 100 networks they upload data to.scale, rate limiting, costs - three challenges they tackled. 3000 lambdas concurrently run. another sqs queue to handle bursts of data to write back to postgres.  costs - from 7.7$ per billion to 4.25$ per billion. immediate savings due to lambda on code improvement.",13,17,data_ingestion
iwDNnyiD26M,Cedrus: Migrating a Legacy Application to a Serverless Ecosystem,https://www.youtube.com/watch?v=iwDNnyiD26M,interactive,moving legacy application to cloud using serverless. Appsync - good for combining multiple kinds of different data together. The video doesn't describe the use of few resources like S3 and another Lambda function.,9,9,interactive
nM-AkqNh7Yo,from scratch: Resource Manager Controls Task Distribution with Multiple Amazon EMR Clusters,https://www.youtube.com/watch?v=nM-AkqNh7Yo,data_ingestion,50 percent cost reduction because of spot instances from instance fleetA architecture to control large volume of EMR clsuters to handle serveal TB of data on daily basisDifferent SQS queues are used to prioritize the tasksUse of spot instances in EMR. 70 percent of the processing with SPOT instances,8,10,data_ingestion
DxHO2TWVN8I,Equinix: Massive Data Ingest  Analytics with Serverless Cloud Application Architectures on AWS,https://www.youtube.com/watch?v=DxHO2TWVN8I,data_ingestion,"SaaS for data ingest and analytics.
    Shield is used to avoid cost issues when websites being monitored are under DDoS attacks. Without shield, services will scale up and customer will need to pay for them.",10,19,data_ingestion
bikXzsVihF4,United Airlines: How to Use AWS Backup to Protect Data from Ransomware Events,https://www.youtube.com/watch?v=bikXzsVihF4,other,"300 Applications back up is done300 PB of dataSupport backup from different storage systems like volume backup, dynamo etc",7,10,other
mmM_JnYygZM,SHOPLINE: Building E-Commerce O2O platform on AWS (Cantonese),https://www.youtube.com/watch?v=mmM_JnYygZM,interactive,"E-commers O2O platform. The video focuses on authentication and data synchronization.
    UserCompanyDataStream is MongoDB managed into a private network.
    Easy to extend and reuse existing infrastructure. Good for agile development to quick reach the market.",10,14,interactive
xKaPAihW_gE,Mission: Gamified Platform Scaling with Amazon EKS,https://www.youtube.com/watch?v=xKaPAihW_gE,compute_intensive,"Fantasy sports platform for fan engagement. Users propose startegies and vote for them while the actual game is played.
    So there are two flows, the strategy submission and voting (so two ALBs).
    System is usually idol except for when games are played which is when system needs to scale.
    Everything is contained within VPC.",8,8,compute_intensive
0gNMEyei-co,Infor: Ingest and Analyze Millions of Application Events Daily for Compliance Violations,https://www.youtube.com/watch?v=0gNMEyei-co,data_ingestion,"Infor: business cloud software provider
    Infor Governance, Risk and Compliance: address risk and compliance for customers
    Customers have hundreds of apps which generate data
    There are scheduled glue jobs that do ETL transformation on the data and put back into S3
    Scale: For each customer, it can be millions of records; there are hundreds of customers",9,13,data_ingestion
jg85DzUZ9Ac,Veritiv: Enable Insights to Forecast Sales Demand on AWS Data Lakes,https://www.youtube.com/watch?v=jg85DzUZ9Ac,data_ingestion,"Veritiv: in-facility services, packaging, print, publishing, supply chain management
    System: analyze invoices
    CompanyDataStream stores sales data at invoice level
    Benefit of using AWS: use available services without cost in dev; solutions can be quickly delivered; great performance
    Future: use more cloud; use cloudformation to automate and move closer to devops; sagemaker / ml workload
    DataLake: (assumption) S3 buckets because they say that s3 buckets have triggers.",10,11,data_ingestion
yVgxqT1vikk,Intent: Analyzing Billions of Customer Events Per Day Using Serverless,https://www.youtube.com/watch?v=yVgxqT1vikk,data_ingestion,Billions of events per day. Data in avro format so that data follows same schema for downstream applications.,10,16,data_ingestion
bxvZBfbyhiA,OnScale: Deploying HPCs for CAE Workloads on AWS,https://www.youtube.com/watch?v=bxvZBfbyhiA,compute_intensive,"HPC platform.
    It is HPC but it uses S3! EVEN HPC IS NOT USING FS!",9,12,compute_intensive
ec6j-MaOSUc,Treasury Intelligence Solutions: Managing Data Growth & Scalability with a Secure Data Lake,https://www.youtube.com/watch?v=ec6j-MaOSUc,data_ingestion,"To manage corporate payments. This architecture for 2 needs - data growth, making data available to internal teams. Restrcited access to data using lake formation and fine grain permissions. Automated the infra provisioning using terraform. Terraform also used to provide dataset descriptions to describe data products in a consistent way. Enables them to build a data marketplace. Glue workflows and Glue ETL processes to transform the data. 15TB data in Data lake growing at a rate of 500GB every month. Data access through market place and also through API gateway & Step functions. Experiment using Sage Maker for implementing ML, Macie to identify PII data, kinesis to injest logs from infra and applications to analyze.",11,20,data_ingestion
0F7KDLz-kIQ,"Zigbang: A Hybrid API of Serverless and ECS, Infra as a Code via CDK",https://www.youtube.com/watch?v=0F7KDLz-kIQ,interactive,"""Hybrid architecture with duplexing""
    Initially, only Lambda. Due to traffic and cost issues, started operating with ECS/Fargate.
    Uses 2 route53. The internal one is used to route requests to either the fargate cluster or ApiGateway. Internal route53 is used for weight distrubtion.
    Used Lambda to read CloudWatch logs and get load information. (building custom autoscaling mechanisms.)
    ECS insufficient to handle bursty traffic. Used lambda (""in order to prevent traffic loss during autoscaling""). while ECS was scaling out.
    Future: microservice architecture.",13,28,interactive
XGVWdSnml6A,Toyota Research Institute: On-Demand Self-Service Portal for Data Scientists to Process Data Sets,https://www.youtube.com/watch?v=XGVWdSnml6A,compute_intensive,autonomous research. ML infra. before took a week to set up now quite low using service catalog.,7,8,compute_intensive
k7h0jpLcWdE,Carano Software Solutions: Accelerate Adoption of Microservices with Serverless,https://www.youtube.com/watch?v=k7h0jpLcWdE,interactive,Time to market was there main driver for moving to cloud. Cloud helps them ship faster.,8,8,interactive
lkDq9g43djw,FINBOURNE: How Finbourne Assures Resiliency Through Chaos Engineering Events Every 17 min,https://www.youtube.com/watch?v=lkDq9g43djw,data_ingestion,"Company develops a new way to deliver data management
    About 10 million requests each day
    Route53 chooses available zone in the moment
    Multiple NLBs because ""want to layer for traffic specifically""
    Multiple zones of EKS + EC2
    Use EKS because stripe workloads across different failure domains, so across different instances
    EKS auto scaled by Karpenter
    3k requests to Aurora each second
    Use Aurora because replicates across regions with minimal lag
    Fail over Aurora routinely to detect failures (Chaos Engineering)
    Main benefit: improve resilience (Chaos Engineering: terminate an app each 17 minutes, an EC2 each 6 hours, fail AZ twice weekly), keep costs in best position
    Future plan: active-active situation (both regions active), better resilient to failures",5,4,data_ingestion
nt4lQx6tAI8,The Wall Street Journal: Newsroom Enhances Real-Time Updates With AWS AppSync,https://www.youtube.com/watch?v=nt4lQx6tAI8,interactive,"appsync is the core for real time updates. route53 to see where the system is live. Appsync used because users located globally. do they use subscriptions? yes, they do to get the most latest data. make payload as small as possible. multiple datasources can be reached out to.dynamodb is the primary datasource. Raw EC2 spread across availability zones.",10,20,interactive
sSa4ikC8-Jc,HMH: Lightweight PCI Compliance Infrastructure on AWS,https://www.youtube.com/watch?v=sSa4ikC8-Jc,"interactive,control","Learning company. This video focuses on security w/ PCI Compliance.
    Payment processing uses iframe.
    By offloading payment processing from application to iframe, it only requires PCI complicance for iframe instead of complicated applications.
    Use SNS to monitor data changes in S3 -> why not S3 object lock? -> yes, is considering, but when this arch is designed, there is no object lock.
    Extensibility! The company wants to have more products developed (as in thirdparty_1); having decoupled design makes sure new learning products don't need to worry about PCI compliance.",11,24,"interactive, control"
ErXwuwF2mRU,Tapestry: Machine Learning and Analytics for the Fashion Industry on AWS,https://www.youtube.com/watch?v=ErXwuwF2mRU,data_ingestion,Fashion house. Serverless atchitecture. Amplify Framework for easy development and deployment. Pinpoint to get user analytics.,9,10,data_ingestion
hf9nMAG9XoU,Taco Bell: Aurora as The Heart of the Menu Middleware and Data Integration Platform for Taco Bell,https://www.youtube.com/watch?v=hf9nMAG9XoU,control,42 million customers. 100M combinations of pricing information is maintained in DB. Aurora - as it auto scales and also its ability to handle massible number of Lambdas. Cost effective.,8,11,control
rHLuQTO6eoo,Insider: How We Ingest Billions of Data Points Daily to Power our Real-Time Products,https://www.youtube.com/watch?v=rHLuQTO6eoo,data_ingestion,eks uses managed node groups (spot instances). 50K W requests per second. 100K R requests per second.,10,14,data_ingestion
fRv8sOUyhZw,Ippon with Euler Hermes: Transforming a Monolithic Application of Data Analytics with Microservices,https://www.youtube.com/watch?v=fRv8sOUyhZw,data_ingestion,"Project is used to migrate legacy database to the cloud (powered by S3, DynamoDB, and ElasticSearch).
    This provides a cloud based analytics platform as well.
    EMR is used to run Hadoop+Spark for ETL workloads.",10,13,data_ingestion
qi017F1UwvM,Salesflo: Transforming FieldForce Operations Using EventDriven Architecture,https://www.youtube.com/watch?v=qi017F1UwvM,"data_ingestion,interactive","Requirement: compliance control and monitoring of field force operations.
    The web requests end up configuring step functions.",17,24,"data_ingestion, interactive"
WtCfHP6rUAY,Coople: Serverless CQRS and Event Sourcing,https://www.youtube.com/watch?v=WtCfHP6rUAY,"interactive,control","Digital staff platform.
    Migrate CQRS from traditional datacenters to AWS. Specifically mentions the event store is migrated from MySQL to DynamoDB.
    Interesting modular fan-out design: events go to SNS (FIFO); every service that subscribe events by letting SNS (FIFO) sends notifications to SQS (FIFO).
    Previously used SNS and SQS without FIFO; by switching to FIFO, they can remove the components for ordering.",11,13,"interactive, control"
dy-drIboyNA,Healthdirect Australia: Using AWS to Connect People with Healthcare,https://www.youtube.com/watch?v=dy-drIboyNA,"data_ingestion,interactive","healthcare. many services. a lot of data. regulations + volume. 90m hits a month from various sources. write and read sections 
    separated. kinesis is for in-order processing - like a data change event. EMR - spark is run inside. 
    why both dynamo and elastic search both? relationships are better handled in elastic search. 
    data is cached for a long time in S3. data has to be retained for 25 years.",15,13,"data_ingestion, interactive"
GxjMSvwcgvw,Sopra Banking Software: Secured & Industrial Microservices for a Digital Banking Engagement Platform,https://www.youtube.com/watch?v=GxjMSvwcgvw,interactive,"microservice architecture based on kubernetes. 10 clients through 30 branches. 3 regions over the world.kubernetes hosted on ec2. the data part ec2 and mongodb. they also user terraform for provisioning.security integrated into the VPC design. WAF, Shield etc used.",8,13,interactive
1xLjtJnfZes,MATTR: Building Digital Trust at Scale,https://www.youtube.com/watch?v=1xLjtJnfZes,interactive,"Digital trust and verifiable data. Care about DDoS attack, but in their use case, there can be a peak load when the system initially starts, so it needs to ensure initial peak load is not flagged as DDoS (through ShieldAdvanced polices etc.); after the initial peak load, it then scale down the Auto Scaling Group.",8,6,interactive
jBffL9zUCSE,"The New York Times: Giving Developers the Freedom to Deploy, While Governing Cloud Services at Scale",https://www.youtube.com/watch?v=jBffL9zUCSE,control,"Means to govern multiple AWS accounts + services.
    Central account holds runtime. Multiple accounts controlled by ControlTower.
    Infrastructure as code. (standardization for deployments)
    Common policies controlled by control tower (e.g. IAM policies for authentication, and logging)",7,11,control
zr3Kib0i-OQ,Accenture: Large Scale Asset Inventory Tracking with AWS Fargate,https://www.youtube.com/watch?v=zr3Kib0i-OQ,data_ingestion,"Accenture manages customer accounts in public cloud providing governance, andalytics and cloud management services
    The inventory service contains all the resources the client have in cloud.
    There is a discovery process that pulls information from each account and stores in elasticsearch system
    Currently covering 4000 accounts
    CloudWatch triggered every 10 minutes
    Collector and difference engine processes used to runs as 10000 concurrent lambda jobs
    Collector process changed from Lambda to Fargate due to high run time, and memory. By using Fargate, the task can be done through single container execution, memory allocation is more flexible (specific to each discovery size), and less concurrency throttling",7,6,data_ingestion
cRxvZBIa-gI,"Equifax: Achieving Cost Savings and Reliability with EKS, Graviton2, and Aurora Global",https://www.youtube.com/watch?v=cRxvZBIa-gI,interactive,60-70 percent cost savings with the right balanced use of on-demand EC2 + Spot Instances60 percent spot instances and 40 percent of on-demans ec2 instances,5,4,interactive
vr00Jg_G6qs,Orion Health: Digital Front Door  Intelligently ConnectingConsumersto their Healthcare,https://www.youtube.com/watch?v=vr00Jg_G6qs,data_ingestion,"More than 55 deployments globally
    Digital Front Door: user looking for health info, book appointments, etc.
    Kendra is NLP-based rather than keyword-based search
    Uses built in kendra crawlers and custom crawlers (using Lambda)",11,14,data_ingestion
9yziTe6lBwk,Ânima Educação: Digitizing Student Experience for Colleges in Brazil,https://www.youtube.com/watch?v=9yziTe6lBwk,interactive,"Education company in brazil providing low-cost education from monolithic to cloud using AWS. use cloudfront to reduce latency, because legacy systems still in Brazil datacenters, while the new cloud architecture is in Virginia. when RDS vs S3: unstructured data like images, videos, logs are on S3 and ElasticSearch (but not shown in the graph). Previously, only one large db with ETL; now with more databases, need a datalake. [Question]: Glue puts data into S3 before loading into RedShift. Why not just directly put into S3?",10,16,interactive
Qi9soN5bpU4,ITTStar: AIpowered Search and Discovery of Luxury Goods for Retailers and Wholesalers,https://www.youtube.com/watch?v=Qi9soN5bpU4,interactive,"use amplify for web and mobile applications. cognito for authentication. how is rekognition trained? 100k images used. 
    extract text from images and correlate. geolocation of text was used, and then correlation w image. what the text means etc.
    looking at comprehend in the future. JSON format is used.",8,10,interactive
PoYiSKUy8sE,Alert Logic: Scaling Storage and Delivery of Petabytes of Search Data,https://www.youtube.com/watch?v=PoYiSKUy8sE,"data_ingestion,interactive","Storage service to consumers and provide a search functionality through it.
    System has two parts -- data ingestion and search.
    Total data in store 25 petabytes. Each search query typically looks at 100s of terrabytes of data.
    Search Engine -- MapReduce system based on Lambdas. Rich SQL syntax.
    Search is a spiky workload. On certain gameday, the Lambda fleet scaled from 0 to 55k in an hour and back to 0 when demand went down (saving money).
    Interestingly they use 'Erlang' in writing their Lambda logic.
    The DynamoDB is not connected in the graph. It is likely connected to ECS.",14,19,"data_ingestion, interactive"
uOSpWdAyrZo,HBO Max: Automating Remediation of AWS Resource Misconfigurations,https://www.youtube.com/watch?v=uOSpWdAyrZo,control,"",8,7,control
T048vs9p1h4,DBS Bank: Scalable Serverless Compute Grid on AWS,https://www.youtube.com/watch?v=T048vs9p1h4,compute_intensive,"DBS's serverless compute grid for option pricing logic.
    The main application that talks to this this grid is called the MX3 application.
    Inputs: stored in S3
    Executable Binaries: stored in EFS which is mounted onto different lambdas
    Output: stored in DynamoDB, while logs are available in OpenSearch
    There are three queues based on job/team priority.
    The three lambdas actually have the same implementation. Separate instances are used for different queues for performance.",12,23,compute_intensive
U1P8vZTEB-k,GSR: A Crypto Market Maker and Ecosystem Partner,https://www.youtube.com/watch?v=U1P8vZTEB-k,"compute_intensive,control","global trading firm for cryptocurrencies. 45 exchanges around the world. need fast and secure. 
    kubernetes cllusters on top of ec2 instances. helps connectivity and availability. 
    direct connect which arent AWS linked instead of private link. store millions of market traits in the db.
     aurora allows scale and replication. elasticache for key value data. use efs to store tera bytes of market data on 
     daily basis. S3 >> EFS at simulations. higher throughput. EFS cannot sustain throughput.",12,14,"compute_intensive, control"
Dp3YAxFp-YM,Alef Education: Building an Adaptive Learning System for K12 Students using AWS,https://www.youtube.com/watch?v=Dp3YAxFp-YM,"data_ingestion,compute_intensive","e-learning platform
    120k students learning through platform",10,14,"data_ingestion, compute_intensive"
wtl7CrSQnHA,Fresenius Medical Care: Enabling Patient Care Solutions with Near Real-Time Data-Driven Insights,https://www.youtube.com/watch?v=wtl7CrSQnHA,data_ingestion,UserConsumerEdge is a medical (dialysis) machine.,12,14,data_ingestion
dWCQw_KvlYQ,DAZN: Key Moments in Sport on Live Streaming Video,https://www.youtube.com/watch?v=dWCQw_KvlYQ,data_ingestion,"Architecture of the key moments feature. This feature overlays graphic elements over sports videos (both live and on-demand).
    The graphic element here is called key-moment and is placed on the playbar.
    Flow starts from the electronic prgram guide that is served as a topic on SNS.
    Fargate extracts key frames from the videos. One Fargate instance is deployed per video stream.
    Millions of clients at a time connect to API Gateway during live sport event.
    API Gateway uses Route53 to perform a latency based routing to connect to most appropriate AWS region.
    ECS is hosted in each region.
    Redis is also discussed -- used instead of DyanmoDB in live events.",12,15,data_ingestion
rPGLNw1cOGM,3M: Parallel Serverless Workflows for Materials Science,https://www.youtube.com/watch?v=rPGLNw1cOGM,interactive,"- Uses 2 different lambdas for different kinds of users: first for web users, second for providing graphQL programmatic access.",8,20,interactive
oTtPNgcZ05I,Roche: Enabling EnterpriseWide Analytics and ML with Automated Compliance,https://www.youtube.com/watch?v=oTtPNgcZ05I,control,Internal Infra for data storage and analytics. It is healthcare data. So a GUI is used in between through which permissions for data access are manually approved or denied.,10,11,control
c6yBZBMwtLk,RSI: Affordably Modernizing Audio and Video Content Management Italian,https://www.youtube.com/watch?v=c6yBZBMwtLk,"data_ingestion,compute_intensive",Video describes pipeline for capturing and processing incoming video data. It also describes pipeline for editting the videos.,11,13,"data_ingestion, compute_intensive"
uBiaWJbTRsE,Western Union: Using Service Catalog to Share Applications,https://www.youtube.com/watch?v=uBiaWJbTRsE,control,cross border payments. multiple regions with multiple accounts. 700 - 800 products,8,9,control
ooVtAAoSH2k,CrowdStrike: Analyzing Telemetry Streams to Protect Cloud Endpoints,https://www.youtube.com/watch?v=ooVtAAoSH2k,data_ingestion,use cloudformation to setup perms in customer's account and setup cloutrail + metric capture tool. sends data to aws GuardDuty+SecurityHub,7,9,data_ingestion
sezX7CSbXTg,Taco Bell: Order Middleware - Enabling Delivery Orders at Massive Scale,https://www.youtube.com/watch?v=sezX7CSbXTg,interactive,42 million customers per week in 7000 restaurants. In 2 weeks the deployable flow was developed. highly scalable - 300k orders in hour. predictable cost model - pay as you go.,7,8,interactive
N2mktbl8EQk,An Under the Hood Tune Up with AWS DeepRacer,https://www.youtube.com/watch?v=N2mktbl8EQk,compute_intensive,describes how AWS service (Deepracer) works internally. some AWS services are deployed in customer's VPC. talks about types of data stored in S3 (meta/data etc). talks about RL architecture (basic ML stuff).,6,9,compute_intensive
CE03UMddoYU,WEGoT aqua: Scaling IoT Platform for Water Management & Sustainability,https://www.youtube.com/watch?v=CE03UMddoYU,data_ingestion,"",10,12,data_ingestion
2e3vOxsHekE,Mueller Water Products: A Water Intelligent Platform,https://www.youtube.com/watch?v=2e3vOxsHekE,data_ingestion,"",6,6,data_ingestion
M_hqigB9C4I,Innovaccer: Deriving Insights from Healthcare Data to Empower Care Teams,https://www.youtube.com/watch?v=M_hqigB9C4I,"data_ingestion,compute_intensive","10 million patients data with 20B records
    Transform patient health data to unified canonical model
    To uniquely identify patients data and deduplicate them - Neo4J corelation engine provides algorithms to do that natively
    Hadoop, HDFS, Spark Jobs to EMR and S3 -> significant cost savings more than half
    Aurora to power applications
    Amazon Connect to trigger contact flow to reach out to patient if required
    Amazon Connect proactively reaches out to patients on alerts (no human intervention).
    Future plans of using Sagemaker to make predictive health analysis",9,16,"data_ingestion, compute_intensive"
9-6hQdFeolc,Lyniate: Scaling Healthcare Data Exchange At Scale with Tenant Isolation,https://www.youtube.com/watch?v=9-6hQdFeolc,"interactive,control","",8,8,"interactive, control"
AS2JeM2FUzE,Intellect Design Arena: Insurance Risk Assessment with Intellect FABRIC Data Services,https://www.youtube.com/watch?v=AS2JeM2FUzE,"data_ingestion,interactive","Purpose of system: User can match, aggregate, triangulate the data from different sources and forms
    The Kubernetes cluster is receiving one to two million messages upon each crawling.
    Has multiple services: crawling, deduplication and more.
    Elastic Cache is using Redis
    Moved from MongoDB on EC2 to MongoDB Atlas: overhead: needed to maintain snapshots, backups, regularatory compliance. Operation team was busy. MongoDB Atlas alleviates that. VPC required for regulatory.
    RDS is using Postgres
    Future Plan: Move from Kubernetes to EKS (completely serverless); move from Jupyter on EC2 to Sage Maker; move from MongoDB to Document DB",9,12,"data_ingestion, interactive"
sQsAGl7mSQs,Eyeota: Scalable ML Model Lifecycle Management for Advertising Audience Discovery,https://www.youtube.com/watch?v=sQsAGl7mSQs,data_ingestion,Audience data marketplace. Tring to address data quality using ML algorithms. 100 of training of jobs from 100MBs to 100GBs of data. 100 of inference jobs processing TBs of data. 6-7 Billion advertising Ids are processes in a month. All the orchestration done using Apache Airfflow - which provides lot of flexibility to Data science and data engineering teams. Airflow hosted on EC2. Outcomes - Team efficiency - training pipelines setup in 3-5 days which is half of original. Lot of transparency and lot more configurability at each stage.,12,24,data_ingestion
D77FSUkPJ3o,"Avio Aero, a GE Aviation Business: Serverless Application to Manage Expense Purchase Approvals",https://www.youtube.com/watch?v=D77FSUkPJ3o,interactive,"Expense management system. The workload exhibits spikes and the older application becomes slow to manage this workload. 20 lambda functions to handle different things. DynamoDB to store metadata from the ticket. S3 to store attachments, that are financial docs, encrypted at rest with KMS Technology. Reliable application with the ability to scale and less issues and save lot of money.",8,12,interactive
bQqJpjv-FXs,ēdn: Reinventing Indoor Gardening with Interactive Workflows Using AWS IoT Core and Amazon Pinpoint,https://www.youtube.com/watch?v=bQqJpjv-FXs,data_ingestion,"",6,5,data_ingestion
Eoq7E6jMtBs,Orangetheory Fitness: Using Chime SDK to Power Coach-led Virtual Workouts with OTlive,https://www.youtube.com/watch?v=Eoq7E6jMtBs,interactive,"fitness studio providing coach led classes. OTLive is the digital product. virtual classes. rely on chime sdk for 
    video experience between coach and member. during call, heart rate monitors used, data collected every second.
     how is low latency ensured? from chime. data stored both in S3 and dynamoDB. future? more scale, video-on-demand.",10,20,interactive
WYK-smWKywA,SGX: Building & Securing a One Stop App for Retail Investors on AWS,https://www.youtube.com/watch?v=WYK-smWKywA,interactive,seamless scaling to deal with the request load,11,23,interactive
wzGYJ6BB0iY,Tata Global Beverages: How a Global CPG Enterprise Built a Secure Foundation for SAP,https://www.youtube.com/watch?v=wzGYJ6BB0iY,data_ingestion,focus on uptime. lot of migration. on-prem connected to aws. load split up into 2 mumbai zones.,10,12,data_ingestion
YlGUMhls9ZA,Veolia: Serverless Solution for Cost Optimization on AWS (French),https://www.youtube.com/watch?v=YlGUMhls9ZA,compute_intensive,global leader for environmental services. 170k employees over the world. 26billion euro turnover. use assumerole of lambda for secure access. EVERY OTHER function except EBS Unused is only read-only.cloudwatch events starting 7:30 am. dynamodb shows every AWS account they have and matches attributes. cost benefits: 10% reduced.,14,18,compute_intensive
i4ueYgjVDCw,"Rappi: Leveraging EKS, DocumentDB, RDS and ElastiCache to Quickly Scale Kubernetes Clusters",https://www.youtube.com/watch?v=i4ueYgjVDCw,"interactive,control","",10,8,"interactive, control"
gu54VVeDD10,"FPL Technologies: Building On-Demand, Secure, and Scalable Serverless ML Workbenches",https://www.youtube.com/watch?v=gu54VVeDD10,"data_ingestion,compute_intensive","",8,9,"data_ingestion, compute_intensive"
LD5ksgnu8r8,DXC: Claims Automation Using Amazon Textract and Amazon Comprehend,https://www.youtube.com/watch?v=LD5ksgnu8r8,compute_intensive,"want to speed up process, go away from manual reentry of text. have more than 4.5mil pdf images. 
    textract for images, comprehend is trainable (custom plus classification). really accurate.
    weekly training of models. images not always great. labour reduced by 1/3rd. better business rules.",11,13,compute_intensive
